wall_elapsed_sec,ros_time_sec,current_waypoint,last_status,diagnosis,issues,map_x,map_y,map_yaw_deg,odom_x,odom_y,static_value,static_status,global_value,global_status,local_value,local_status,local_plan_points,local_plan_inside,local_plan_free,local_plan_lethal,local_plan_unknown,local_plan_status,global_plan_points,global_plan_inside,global_plan_free,global_plan_lethal,global_plan_unknown,global_plan_status,scan_front_min_m,scan_valid_count,path_error_m,path_error_status,edge_from,edge_to,target_x,target_y,edge_start_x,edge_start_y
0.504,1782025572.858,,,local_missing,local_missing,,,,0.0,0.0,,,,,,missing,0,0,0,0,0,missing_costmap,0,0,0,0,0,missing_costmap,3.804,701,,missing_pose,,,,,,
1.004,1782025573.358,,,ok,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701,,missing_plan,,,,,,
1.504,1782025573.858,,,ok,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701,,missing_plan,,,,,,
2.004,1782025574.358,,,ok,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701,,missing_plan,,,,,,
2.504,1782025574.858,,,ok,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701,,missing_plan,,,,,,
3.004,1782025575.358,,,ok,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701,,missing_plan,,,,,,
3.507,1782025575.862,,,ok,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701,,missing_plan,,,,,,
4.004,1782025576.358,,,ok,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701,,missing_plan,,,,,,
4.504,1782025576.858,,,ok,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701,,missing_plan,,,,,,
5.004,1782025577.358,,,ok,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701,,missing_plan,,,,,,
5.504,1782025577.858,,,ok,,0.0,0.0,0.0,0.0,0.0,0,ok,0,ok,0,ok,0,0,0,0,0,missing_plan,0,0,0,0,0,missing_plan,3.804,701,,missing_plan,,,,,,
6.005,1782025578.359,0,"heading to waypoint #0 (1.7, -1.1)",ok,,0.062,-0.002,-2.1,0.062,-0.002,0,ok,0,ok,0,ok,35,31,31,0,0,ok,35,35,35,0,0,ok,3.357,703,0.026,ok,,0,1.705,-1.12,,
6.505,1782025578.859,0,"heading to waypoint #0 (1.7, -1.1)",ok,,0.474,-0.061,-19.6,0.477,-0.064,0,ok,0,ok,0,ok,35,35,35,0,0,ok,35,35,35,0,0,ok,4.632,706,0.258,ok,,0,1.705,-1.12,,
7.004,1782025579.358,0,"heading to waypoint #0 (1.7, -1.1)",ok,,0.854,-0.263,-35.5,0.838,-0.265,0,ok,0,ok,0,ok,20,20,20,0,0,ok,20,20,20,0,0,ok,4.147,718,0.031,ok,,0,1.705,-1.12,,
7.504,1782025579.858,0,"heading to waypoint #0 (1.7, -1.1)",ok,,1.185,-0.517,-37.4,1.169,-0.51,0,ok,0,ok,0,ok,20,20,20,0,0,ok,20,20,20,0,0,ok,3.767,718,0.083,ok,,0,1.705,-1.12,,
8.005,1782025580.359,0,"heading to waypoint #0 (1.7, -1.1)",ok,,1.537,-0.789,-41.9,1.508,-0.778,0,ok,0,ok,0,ok,20,20,20,0,0,ok,20,20,20,0,0,ok,3.361,718,0.137,ok,,0,1.705,-1.12,,
8.504,1782025580.858,1,"heading to waypoint #1 (0.0, -0.4)",ok,,1.638,-0.901,-53.9,1.64,-0.914,0,ok,0,ok,0,ok,34,31,31,0,0,ok,34,34,34,0,0,ok,5.088,719,0.027,ok,0,1,0.005,-0.37,1.705,-1.12
9.005,1782025581.359,1,"heading to waypoint #1 (0.0, -0.4)",ok,,1.638,-0.901,-56.5,1.64,-0.914,0,ok,0,ok,0,ok,34,31,31,0,0,ok,34,34,34,0,0,ok,5.088,719,0.027,ok,0,1,0.005,-0.37,1.705,-1.12
9.505,1782025581.859,1,"heading to waypoint #1 (0.0, -0.4)",ok,,1.638,-0.901,-55.8,1.64,-0.915,0,ok,0,ok,0,ok,34,31,31,0,0,ok,34,34,34,0,0,ok,5.088,719,0.027,ok,0,1,0.005,-0.37,1.705,-1.12
10.005,1782025582.359,1,"heading to waypoint #1 (0.0, -0.4)",ok,,1.638,-0.901,-82.6,1.64,-0.914,0,ok,0,ok,0,ok,33,30,30,0,0,ok,33,33,33,0,0,ok,5.086,711,0.028,ok,0,1,0.005,-0.37,1.705,-1.12
10.504,1782025582.858,1,"heading to waypoint #1 (0.0, -0.4)",ok,,1.566,-0.94,-153.9,1.567,-0.956,0,ok,0,ok,0,ok,33,30,30,0,0,ok,33,33,33,0,0,ok,3.237,707,0.018,ok,0,1,0.005,-0.37,1.705,-1.12
11.004,1782025583.358,1,"heading to waypoint #1 (0.0, -0.4)",ok,,1.219,-1.038,-174.6,1.175,-1.058,0,ok,0,ok,0,ok,29,29,29,0,0,ok,29,29,29,0,0,ok,2.843,707,0.063,ok,0,1,0.005,-0.37,1.705,-1.12
11.504,1782025583.859,1,"heading to waypoint #1 (0.0, -0.4)",ok,,0.776,-1.04,175.8,0.74,-1.063,0,ok,0,ok,0,ok,29,29,29,0,0,ok,29,29,29,0,0,ok,2.458,714,0.241,ok,0,1,0.005,-0.37,1.705,-1.12
12.004,1782025584.358,1,"heading to waypoint #1 (0.0, -0.4)",ok,,0.336,-0.971,167.8,0.284,-1.008,0,ok,0,ok,0,ok,13,13,13,0,0,ok,13,13,13,0,0,ok,4.796,719,0.071,ok,0,1,0.005,-0.37,1.705,-1.12
12.504,1782025584.858,1,"heading to waypoint #1 (0.0, -0.4)",ok,,-0.008,-0.785,134.5,-0.063,-0.827,0,ok,0,ok,0,ok,13,13,13,0,0,ok,13,13,13,0,0,ok,4.434,700,0.261,ok,0,1,0.005,-0.37,1.705,-1.12
13.004,1782025585.358,1,"heading to waypoint #1 (0.0, -0.4)",ok,,-0.15,-0.553,85.3,-0.196,-0.584,0,ok,0,ok,0,ok,13,13,13,0,0,ok,13,13,13,0,0,ok,3.736,705,0.246,ok,0,1,0.005,-0.37,1.705,-1.12
13.504,1782025585.858,2,"heading to waypoint #2 (-0.5, 0.1)",ok,,-0.141,-0.282,91.4,-0.187,-0.318,0,ok,0,ok,0,ok,15,15,15,0,0,ok,15,15,15,0,0,ok,5.233,705,0.134,ok,1,2,-0.495,0.13,0.005,-0.37
14.004,1782025586.358,2,"heading to waypoint #2 (-0.5, 0.1)",ok,,-0.228,0.075,132.7,-0.289,0.053,0,ok,0,ok,0,ok,15,15,15,0,0,ok,15,15,15,0,0,ok,3.668,691,0.205,ok,1,2,-0.495,0.13,0.005,-0.37
14.504,1782025586.858,3,"heading to waypoint #3 (-0.5, 0.7)",ok,,-0.343,0.17,149.0,-0.429,0.137,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,12,0,0,ok,3.497,696,0.057,ok,2,3,-0.495,0.68,-0.495,0.13
15.004,1782025587.358,3,"heading to waypoint #3 (-0.5, 0.7)",ok,,-0.556,0.459,98.5,-0.655,0.424,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,12,0,0,ok,3.435,695,0.161,ok,2,3,-0.495,0.68,-0.495,0.13
15.504,1782025587.858,4,"heading to waypoint #4 (0.1, 0.7)",ok,,-0.561,0.563,71.7,-0.647,0.526,0,ok,0,ok,0,ok,15,15,15,0,0,ok,15,15,15,0,0,ok,5.202,695,0.041,ok,3,4,0.105,0.68,-0.495,0.68
16.004,1782025588.358,4,"heading to waypoint #4 (0.1, 0.7)",ok,,-0.331,0.792,31.3,-0.398,0.751,0,ok,0,ok,0,ok,15,15,15,0,0,ok,15,15,15,0,0,ok,2.45,694,0.253,ok,3,4,0.105,0.68,-0.495,0.68
16.504,1782025588.858,4,"heading to waypoint #4 (0.1, 0.7)",ok,,-0.007,0.856,-12.9,-0.075,0.848,0,ok,0,ok,0,ok,5,5,5,0,0,ok,5,5,5,0,0,ok,2.592,704,0.036,ok,3,4,0.105,0.68,-0.495,0.68
17.004,1782025589.358,5,"heading to waypoint #5 (0.1, 2.7)",ok,,-0.01,0.831,-1.3,-0.068,0.847,0,ok,0,ok,0,ok,38,31,31,0,0,ok,38,38,38,0,0,ok,2.611,704,0.016,ok,4,5,0.105,2.68,0.105,0.68
17.504,1782025589.859,5,"heading to waypoint #5 (0.1, 2.7)",ok,,0.074,0.962,55.8,0.019,0.961,0,ok,0,ok,0,ok,38,31,31,0,0,ok,38,38,38,0,0,ok,2.509,700,0.099,ok,4,5,0.105,2.68,0.105,0.68
18.004,1782025590.358,5,"heading to waypoint #5 (0.1, 2.7)",ok,,0.211,1.317,69.7,0.17,1.312,0,ok,0,ok,0,ok,30,30,30,0,0,ok,30,30,30,0,0,ok,4.11,707,0.037,ok,4,5,0.105,2.68,0.105,0.68
18.504,1782025590.858,5,"heading to waypoint #5 (0.1, 2.7)",ok,,0.322,1.69,77.5,0.266,1.675,0,ok,0,ok,0,ok,30,30,30,0,0,ok,30,30,30,0,0,ok,3.758,715,0.148,ok,4,5,0.105,2.68,0.105,0.68
19.004,1782025591.358,5,"heading to waypoint #5 (0.1, 2.7)",ok,,0.35,2.058,85.8,0.307,2.063,0,ok,0,ok,0,ok,14,14,14,0,0,ok,14,14,14,0,0,ok,4.084,705,0.034,ok,4,5,0.105,2.68,0.105,0.68
19.504,1782025591.859,5,"heading to waypoint #5 (0.1, 2.7)",ok,,0.369,2.425,93.5,0.3,2.428,0,ok,0,ok,0,ok,14,14,14,0,0,ok,14,14,14,0,0,ok,4.89,700,0.124,ok,4,5,0.105,2.68,0.105,0.68
20.004,1782025592.358,6,"heading to waypoint #6 (-0.6, 4.3)",ok,,0.342,2.577,123.5,0.258,2.572,0,ok,0,ok,0,ok,36,31,31,0,0,ok,36,36,36,0,0,ok,3.403,705,0.017,ok,5,6,-0.645,4.33,0.105,2.68
20.504,1782025592.859,6,"heading to waypoint #6 (-0.6, 4.3)",ok,,0.123,2.915,122.9,0.022,2.899,0,ok,0,ok,0,ok,36,36,36,0,0,ok,36,36,36,0,0,ok,3.069,702,0.028,ok,5,6,-0.645,4.33,0.105,2.68
21.005,1782025593.359,6,"heading to waypoint #6 (-0.6, 4.3)",ok,,-0.088,3.257,122.2,-0.225,3.241,0,ok,0,ok,0,ok,36,36,36,0,0,ok,36,36,36,0,0,ok,2.611,704,0.043,ok,5,6,-0.645,4.33,0.105,2.68
21.504,1782025593.858,6,"heading to waypoint #6 (-0.6, 4.3)",ok,,-0.322,3.594,121.2,-0.468,3.583,0,ok,0,ok,0,ok,22,22,22,0,0,ok,22,22,22,0,0,ok,2.24,706,0.106,ok,5,6,-0.645,4.33,0.105,2.68
22.004,1782025594.359,6,"heading to waypoint #6 (-0.6, 4.3)",ok,,-0.543,3.963,117.9,-0.699,3.939,0,ok,0,ok,0,ok,22,22,22,0,0,ok,22,22,22,0,0,ok,2.146,709,0.099,ok,5,6,-0.645,4.33,0.105,2.68
22.504,1782025594.858,7,"heading to waypoint #7 (-0.7, 4.4)",ok,,-0.619,4.14,98.8,-0.765,4.093,0,ok,0,ok,0,ok,6,6,6,0,0,ok,6,6,6,0,0,ok,3.054,704,0.016,ok,6,7,-0.695,4.38,-0.645,4.33
23.004,1782025595.358,8,"heading to waypoint #8 (-1.0, 4.7)",ok,,-0.623,4.163,100.4,-0.769,4.115,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,12,0,0,ok,3.065,704,0.038,ok,7,8,-0.995,4.68,-0.695,4.38
23.504,1782025595.858,8,"heading to waypoint #8 (-1.0, 4.7)",ok,,-0.756,4.531,120.3,-0.905,4.487,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,12,0,0,ok,1.914,718,0.106,ok,7,8,-0.995,4.68,-0.695,4.38
24.004,1782025596.359,9,"heading to waypoint #9 (0.6, 6.4)",ok,,-0.837,4.601,134.1,-0.959,4.559,0,ok,0,ok,0,ok,45,38,38,0,0,ok,45,45,36,0,0,ok,1.733,716,0.028,ok,8,9,0.605,6.38,-0.995,4.68
24.504,1782025596.859,9,"heading to waypoint #9 (0.6, 6.4)",ok,,-0.808,4.738,79.4,-0.942,4.699,0,ok,0,ok,0,ok,45,39,39,0,0,ok,45,45,36,0,0,ok,3.799,715,0.125,ok,8,9,0.605,6.38,-0.995,4.68
25.005,1782025597.359,9,"heading to waypoint #9 (0.6, 6.4)",ok,,-0.681,5.081,64.8,-0.814,5.067,0,ok,0,ok,0,ok,42,42,42,0,0,ok,42,42,33,0,0,ok,3.428,718,0.056,ok,8,9,0.605,6.38,-0.995,4.68
25.504,1782025597.858,9,"heading to waypoint #9 (0.6, 6.4)",ok,,-0.487,5.376,43.7,-0.598,5.356,0,ok,59,ok,0,ok,42,42,42,0,0,ok,42,42,33,0,0,ok,3.154,718,0.314,ok,8,9,0.605,6.38,-0.995,4.68
26.004,1782025598.358,9,"heading to waypoint #9 (0.6, 6.4)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",-0.218,5.562,32.3,-0.327,5.549,0,ok,99,ok,0,ok,42,42,42,0,0,ok,42,42,33,0,0,ok,2.763,716,0.463,ok,8,9,0.605,6.38,-0.995,4.68
26.504,1782025598.859,9,"heading to waypoint #9 (0.6, 6.4)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",0.083,5.722,29.2,-0.017,5.737,0,ok,99,ok,0,ok,42,42,42,0,0,ok,42,42,33,0,0,ok,2.364,712,0.412,ok,8,9,0.605,6.38,-0.995,4.68
27.005,1782025599.359,9,"heading to waypoint #9 (0.6, 6.4)",ok,,0.271,5.824,28.8,0.152,5.837,0,ok,74,ok,0,ok,42,42,42,0,0,ok,42,42,33,0,0,ok,2.125,710,0.281,ok,8,9,0.605,6.38,-0.995,4.68
27.504,1782025599.858,9,"heading to waypoint #9 (0.6, 6.4)",ok,,0.271,5.824,28.8,0.152,5.837,0,ok,74,ok,0,ok,42,42,42,0,0,ok,42,42,33,0,0,ok,2.125,710,0.281,ok,8,9,0.605,6.38,-0.995,4.68
28.004,1782025600.358,9,"heading to waypoint #9 (0.6, 6.4)",ok,,0.454,5.939,35.8,0.331,5.958,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,7,0,0,ok,1.919,712,0.069,ok,8,9,0.605,6.38,-0.995,4.68
28.504,1782025600.859,9,"heading to waypoint #9 (0.6, 6.4)",ok,,0.633,6.297,92.4,0.497,6.21,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,7,0,0,ok,2.508,570,0.043,ok,8,9,0.605,6.38,-0.995,4.68
29.004,1782025601.359,10,"heading to waypoint #10 (1.1, 6.9)",ok,,0.585,6.564,87.1,0.52,6.433,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,12,0,0,ok,2.737,713,0.196,ok,9,10,1.105,6.88,0.605,6.38
29.504,1782025601.858,10,"heading to waypoint #10 (1.1, 6.9)",ok,,0.628,6.791,51.7,0.69,6.756,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,12,0,0,ok,2.111,716,0.323,ok,9,10,1.105,6.88,0.605,6.38
30.004,1782025602.358,10,"heading to waypoint #10 (1.1, 6.9)",ok,,0.873,6.954,28.8,1.031,6.967,0,ok,0,ok,0,ok,9,9,9,0,0,ok,9,9,9,0,0,ok,1.733,719,0.129,ok,9,10,1.105,6.88,0.605,6.38
30.504,1782025602.858,11,"heading to waypoint #11 (1.9, 8.6)",ok,,0.908,6.91,21.7,1.16,6.992,0,ok,0,ok,0,ok,34,34,18,12,0,ok,34,34,30,0,0,ok,1.617,718,0.073,ok,10,11,1.905,8.58,1.105,6.88
31.004,1782025603.358,11,"heading to waypoint #11 (1.9, 8.6)",ok,,1.129,7.106,34.3,1.54,7.087,0,ok,0,ok,0,ok,34,34,16,15,0,ok,34,34,30,0,0,ok,1.21,718,0.087,ok,10,11,1.905,8.58,1.105,6.88
31.504,1782025603.858,11,"heading to waypoint #11 (1.9, 8.6)",ok,,1.289,7.388,41.1,1.949,7.231,0,ok,0,ok,0,ok,27,27,9,9,0,ok,27,27,20,0,0,ok,0.776,706,0.039,ok,10,11,1.905,8.58,1.105,6.88
32.004,1782025604.358,11,"heading to waypoint #11 (1.9, 8.6)",ok,,1.174,7.688,38.9,2.312,7.33,0,ok,0,ok,61,ok,27,27,4,9,0,ok,27,27,20,0,0,ok,0.412,697,0.226,ok,10,11,1.905,8.58,1.105,6.88
32.505,1782025604.859,11,"heading to waypoint #11 (1.9, 8.6)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,path_tracking_error",0.465,8.434,1.9,2.486,7.246,0,ok,99,ok,77,ok,27,27,20,0,0,ok,27,27,20,0,0,ok,0.316,583,1.23,ok,10,11,1.905,8.58,1.105,6.88
33.005,1782025605.359,11,"heading to waypoint #11 (1.9, 8.6)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free,path_tracking_error",0.629,8.279,-23.6,2.549,6.893,0,ok,99,ok,61,ok,27,27,27,0,0,ok,27,27,20,0,0,ok,2.576,622,1.007,ok,10,11,1.905,8.58,1.105,6.88
33.504,1782025605.858,11,"heading to waypoint #11 (1.9, 8.6)",pose_global_lethal_static_free,"pose_global_lethal,pose_global_lethal_static_free",0.898,8.108,-21.6,2.53,6.489,0,ok,99,ok,0,ok,27,27,27,0,0,ok,27,27,20,0,0,ok,2.195,651,0.688,ok,10,11,1.905,8.58,1.105,6.88
34.004,1782025606.358,11,"heading to waypoint #11 (1.9, 8.6)",ok,,1.224,7.982,-11.8,2.527,6.117,0,ok,53,ok,0,ok,26,26,26,0,0,ok,26,26,6,0,0,ok,1.924,651,0.015,ok,10,11,1.905,8.58,1.105,6.88
34.504,1782025606.858,11,"heading to waypoint #11 (1.9, 8.6)",ok,,1.528,7.976,6.5,2.626,5.754,0,ok,0,ok,0,ok,26,26,26,0,0,ok,26,26,6,0,0,ok,5.035,702,0.095,ok,10,11,1.905,8.58,1.105,6.88
35.004,1782025607.358,11,"heading to waypoint #11 (1.9, 8.6)",ok,,1.834,8.123,38.0,2.845,5.452,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,6,0,0,ok,4.654,696,0.07,ok,10,11,1.905,8.58,1.105,6.88
35.504,1782025607.858,11,"heading to waypoint #11 (1.9, 8.6)",ok,,2.027,8.349,66.7,3.163,5.317,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,6,0,0,ok,7.525,705,0.127,ok,10,11,1.905,8.58,1.105,6.88
36.004,1782025608.358,12,"heading to waypoint #12 (2.3, 10.4)",ok,,2.024,8.467,98.3,3.305,5.34,0,ok,0,ok,0,ok,41,30,30,0,0,ok,41,41,39,0,0,ok,1.216,700,0.017,ok,11,12,2.255,10.43,1.905,8.58
36.504,1782025608.858,12,"heading to waypoint #12 (2.3, 10.4)",ok,,2.017,8.855,86.4,3.674,5.46,0,ok,48,ok,0,ok,41,35,35,0,0,ok,41,41,39,0,0,ok,7.013,694,0.123,ok,11,12,2.255,10.43,1.905,8.58
37.004,1782025609.358,12,"heading to waypoint #12 (2.3, 10.4)",ok,,2.029,9.185,85.0,4.047,5.536,0,ok,77,ok,0,ok,26,26,26,0,0,ok,26,26,20,0,0,ok,6.623,692,0.011,ok,11,12,2.255,10.43,1.905,8.58
37.504,1782025609.858,12,"heading to waypoint #12 (2.3, 10.4)",ok,,2.109,9.57,79.9,4.46,5.586,0,ok,0,ok,0,ok,26,26,26,0,0,ok,26,26,20,0,0,ok,6.193,698,0.101,ok,11,12,2.255,10.43,1.905,8.58
38.005,1782025610.359,12,"heading to waypoint #12 (2.3, 10.4)",ok,,2.137,9.906,80.6,4.844,5.621,0,ok,0,ok,0,ok,26,26,26,0,0,ok,26,26,20,0,0,ok,5.826,703,0.091,ok,11,12,2.255,10.43,1.905,8.58
38.504,1782025610.859,12,"heading to waypoint #12 (2.3, 10.4)",ok,,2.179,10.248,71.8,5.238,5.649,0,ok,0,ok,0,ok,9,9,9,0,0,ok,9,9,9,0,0,ok,5.419,692,0.024,ok,11,12,2.255,10.43,1.905,8.58
39.004,1782025611.359,13,"heading to waypoint #13 (3.1, 11.2)",ok,,2.227,10.417,65.2,5.422,5.62,0,ok,0,ok,0,ok,21,21,21,0,0,ok,21,21,21,0,0,ok,5.251,672,0.104,ok,12,13,3.055,11.23,2.255,10.43
39.504,1782025611.858,13,"heading to waypoint #13 (3.1, 11.2)",ok,,2.436,10.742,51.8,5.806,5.481,0,ok,0,ok,0,ok,21,21,21,0,0,ok,21,21,21,0,0,ok,4.948,673,0.181,ok,12,13,3.055,11.23,2.255,10.43
40.005,1782025612.359,13,"heading to waypoint #13 (3.1, 11.2)",ok,,2.701,11.033,45.4,6.174,5.277,0,ok,0,ok,0,ok,11,11,11,0,0,ok,11,11,11,0,0,ok,4.732,679,0.026,ok,12,13,3.055,11.23,2.255,10.43
40.504,1782025612.859,13,"heading to waypoint #13 (3.1, 11.2)",ok,,2.911,11.185,29.0,6.425,5.096,0,ok,0,ok,0,ok,11,11,11,0,0,ok,11,11,11,0,0,ok,5.032,675,0.017,ok,12,13,3.055,11.23,2.255,10.43
41.004,1782025613.358,14,"heading to waypoint #14 (3.3, 13.1)",ok,,2.988,11.3,60.0,6.558,5.033,0,ok,0,ok,0,ok,40,32,32,0,0,ok,40,40,40,0,0,ok,4.324,679,0.068,ok,13,14,3.305,13.13,3.055,11.23
41.504,1782025613.859,14,"heading to waypoint #14 (3.3, 13.1)",ok,,3.16,11.689,68.1,6.952,4.948,0,ok,0,ok,0,ok,40,39,39,0,0,ok,40,40,40,0,0,ok,3.972,685,0.235,ok,13,14,3.305,13.13,3.055,11.23
42.004,1782025614.359,14,"heading to waypoint #14 (3.3, 13.1)",ok,,3.291,12.127,75.6,7.377,4.912,0,ok,0,ok,0,ok,27,27,27,0,0,ok,27,27,27,0,0,ok,3.573,693,0.116,ok,13,14,3.305,13.13,3.055,11.23
42.505,1782025614.859,14,"heading to waypoint #14 (3.3, 13.1)",ok,,3.341,12.509,79.2,7.751,4.919,0,ok,0,ok,0,ok,27,27,27,0,0,ok,27,27,27,0,0,ok,3.215,699,0.163,ok,13,14,3.305,13.13,3.055,11.23
43.004,1782025615.358,14,"heading to waypoint #14 (3.3, 13.1)",ok,,3.375,12.917,88.5,8.152,4.944,0,ok,0,ok,0,ok,8,8,8,0,0,ok,8,8,8,0,0,ok,2.819,691,0.008,ok,13,14,3.305,13.13,3.055,11.23
43.504,1782025615.858,15,"heading to waypoint #15 (3.3, 13.5)",ok,,3.348,13.045,93.4,8.265,4.973,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,12,0,0,ok,2.698,689,0.033,ok,14,15,3.305,13.53,3.305,13.13
44.004,1782025616.358,15,"heading to waypoint #15 (3.3, 13.5)",ok,,3.336,13.391,95.3,8.599,5.065,0,ok,0,ok,0,ok,12,12,12,0,0,ok,12,12,12,0,0,ok,2.333,689,0.024,ok,14,15,3.305,13.53,3.305,13.13
44.504,1782025616.858,16,"heading to waypoint #16 (3.6, 13.5)",ok,,3.382,13.485,57.9,8.686,5.061,0,ok,0,ok,0,ok,6,6,6,0,0,ok,6,6,6,0,0,ok,2.251,689,0.044,ok,15,16,3.555,13.53,3.305,13.53
45.004,1782025617.358,17,"heading to waypoint #17 (3.6, 11.5)",ok,,3.384,13.531,25.3,8.689,5.06,0,ok,0,ok,0,ok,41,31,31,0,0,ok,41,41,41,0,0,ok,2.606,691,0.011,ok,16,17,3.555,11.53,3.555,13.53
45.504,1782025617.858,17,"heading to waypoint #17 (3.6, 11.5)",ok,,3.577,13.493,-41.7,8.654,4.895,0,ok,0,ok,0,ok,41,30,30,0,0,ok,41,41,41,0,0,ok,4.941,690,0.203,ok,16,17,3.555,11.53,3.555,13.53
46.005,1782025618.359,17,"heading to waypoint #17 (3.6, 11.5)",ok,,3.806,13.222,-66.4,8.408,4.629,0,ok,0,ok,0,ok,37,32,32,0,0,ok,37,37,37,0,0,ok,4.602,693,0.081,ok,16,17,3.555,11.53,3.555,13.53
46.504,1782025618.858,17,"heading to waypoint #17 (3.6, 11.5)",ok,,3.912,12.873,-84.4,8.068,4.463,0,ok,0,ok,0,ok,37,36,36,0,0,ok,37,37,37,0,0,ok,4.759,696,0.187,ok,16,17,3.555,11.53,3.555,13.53
47.004,1782025619.358,17,"heading to waypoint #17 (3.6, 11.5)",ok,,3.881,12.494,-92.3,7.69,4.372,0,ok,53,ok,0,ok,21,21,21,0,0,ok,21,21,17,0,0,ok,4.095,697,0.032,ok,16,17,3.555,11.53,3.555,13.53
47.504,1782025619.858,17,"heading to waypoint #17 (3.6, 11.5)",ok,,3.847,12.111,-99.6,7.308,4.328,0,ok,44,ok,0,ok,21,21,21,0,0,ok,21,21,17,0,0,ok,3.765,694,0.115,ok,16,17,3.555,11.53,3.555,13.53
48.004,1782025620.358,17,"heading to waypoint #17 (3.6, 11.5)",ok,,3.753,11.731,-114.1,6.918,4.331,0,ok,0,ok,0,ok,21,21,21,0,0,ok,21,21,17,0,0,ok,3.382,691,0.095,ok,16,17,3.555,11.53,3.555,13.53
48.504,1782025620.858,18,"heading to waypoint #18 (3.6, 11.4)",ok,,3.675,11.627,-129.1,6.786,4.382,0,ok,0,ok,0,ok,7,7,7,0,0,ok,7,7,7,0,0,ok,3.309,688,0.002,ok,17,18,3.555,11.38,3.555,11.53
49.004,1782025621.358,19,"heading to waypoint #19 (3.3, 9.6)",ok,,3.594,11.498,-111.7,6.645,4.421,0,ok,0,ok,0,ok,40,31,31,0,0,ok,40,40,40,0,0,ok,3.033,681,0.039,ok,18,19,3.305,9.63,3.555,11.38
49.505,1782025621.859,19,"heading to waypoint #19 (3.3, 9.6)",ok,,3.469,11.136,-103.6,6.264,4.457,0,ok,0,ok,0,ok,40,37,37,0,0,ok,40,40,40,0,0,ok,2.873,677,0.156,ok,18,19,3.305,9.63,3.555,11.38
50.004,1782025622.358,19,"heading to waypoint #19 (3.3, 9.6)",ok,,3.432,10.717,-99.8,5.874,4.44,0,ok,0,ok,0,ok,24,24,24,0,0,ok,24,24,24,0,0,ok,2.768,679,0.011,ok,18,19,3.305,9.63,3.555,11.38
50.504,1782025622.859,19,"heading to waypoint #19 (3.3, 9.6)",ok,,3.363,10.331,-100.1,5.488,4.417,0,ok,0,ok,0,ok,24,24,24,0,0,ok,24,24,24,0,0,ok,3.866,683,0.062,ok,18,19,3.305,9.63,3.555,11.38
51.004,1782025623.358,19,"heading to waypoint #19 (3.3, 9.6)",ok,,3.269,9.919,-99.5,5.085,4.394,0,ok,0,ok,0,ok,24,24,24,0,0,ok,24,24,24,0,0,ok,3.45,684,0.135,ok,18,19,3.305,9.63,3.555,11.38
51.505,1782025623.859,20,"heading to waypoint #20 (3.0, 7.7)",ok,,3.261,9.754,-76.8,4.938,4.36,0,ok,0,ok,0,ok,42,30,30,0,0,ok,42,42,42,0,0,ok,3.277,689,0.025,ok,19,20,2.955,7.73,3.305,9.63
