idx,wall_time,tf_stamp,gps_rel_x,gps_rel_y,estimate_x,estimate_y,direct_error_m,aligned_error_m,heading_error_deg,event
139,1782014653.9437356,100.48,1.9245149231611975,-1.8255641138530505,4.5369889319516705,-3.990444035387249,3.3928933848955056,1.8421897674381453,,
140,1782014654.4772427,100.98,1.9823742344044746,-1.7389160961230257,4.64054485378453,-3.9807215440897354,3.4772924392792404,1.884484377041662,,aligned_error 2.97m > 0.60m
141,1782014655.4866745,101.98,2.085273288888203,-1.5544991537369546,4.829257373156429,-3.9589906142539615,3.6484281325546957,1.9713723730467165,,
142,1782014656.0113137,102.48,2.128647073159911,-1.4582584949338573,4.931602332827779,-3.9343573206902382,3.740003152754272,2.0199192276975966,,
143,1782014657.0064673,103.48,2.1985759203234636,-1.2593848429009835,5.131226553185009,-3.8679573786347525,3.924931898594895,2.1192727090313994,,
144,1782014657.5101376,103.96,2.227217216665281,-1.1569486275721843,5.235919270020538,-3.8193384216871387,4.0175374872764555,2.1680149446964507,49.03238174598907,
145,1782014658.5293438,104.96,2.273199853608915,-0.9470795791475668,5.429712027790433,-3.727441101142884,4.206421198447471,2.271140812848181,48.91898056299911,
146,1782014659.0364852,105.48,2.290436964341154,-0.8420547760877621,5.52647052456489,-3.6748272800093904,4.300757289346693,2.323070338536869,49.08518477714385,
147,1782014659.5523326,105.96,2.3053978439128358,-0.7336508840450868,5.618025395903526,-3.6228548005498356,4.395566012398655,2.37533458356199,48.71719226457737,aligned_error 3.60m > 0.60m; heading_error 48.7deg > 30.0deg
148,1782014660.0589683,106.48,2.318783268225552,-0.6264510757487756,5.714449958254989,-3.5660615275563394,4.491309595001412,2.428368563826649,48.10882348660146,
149,1782014660.5807028,106.96,2.328628800660148,-0.5232537912678854,5.788336795015718,-3.51246387697245,4.5721938216446745,2.470131320196661,47.095784688405146,
150,1782014661.5921216,107.96,2.3297363055128315,-0.3102452558476534,5.957272056972656,-3.3839884601630423,4.754672745225924,2.572161367716675,46.40432354924788,
151,1782014662.1028643,108.48,2.3241572866991973,-0.20175480563805515,6.043435036544542,-3.311126533259649,4.847805639774262,2.62452143084746,45.57442896625879,
152,1782014662.6124878,108.96,2.3170407850974826,-0.09313359601573357,6.122190451010672,-3.242676542110796,4.939512602402835,2.6765180685471415,45.032214880839796,
153,1782014663.1257563,109.48,2.3083692700115392,0.014651309040067062,6.215557048885815,-3.1772493276437452,5.045230025860766,2.7419521726438316,44.95083485389248,
154,1782014663.6683693,109.96,2.297316099818289,0.12025828857413234,6.289120778408231,-3.106658431841112,5.132981211002825,2.7914037401288483,44.05679416492471,
155,1782014664.1767397,110.48,2.2813839421723614,0.22291325967281228,6.362814976875285,-3.0276310902536197,5.217673606299538,2.8384040973668974,43.048878479533954,
156,1782014665.189099,111.48,2.233635631159977,0.43020011657394885,6.497169789340502,-2.8630206658682473,5.387302352744025,2.9344527755445275,41.946868317569894,aligned_error 3.92m > 0.60m; heading_error 41.9deg > 30.0deg
157,1782014665.6906214,111.96,2.2025813419973375,0.5299224201856116,6.554071302060934,-2.770817508106725,5.4617166666495605,2.9737542371732593,41.026526709597825,
158,1782014666.1965623,112.48,2.1641807378773237,0.629148045865521,6.611101078099101,-2.6765921949241847,5.541030504504965,3.0186705621395427,40.03266618369016,
159,1782014666.7054539,112.98,2.1221607100118405,0.7283938477889711,6.66429454090108,-2.582755395406592,5.620915321228662,3.0647347196149957,38.98359132956655,
160,1782014667.210529,113.48,2.076716233332185,0.8262043059017028,6.714094654604521,-2.4875415869538053,5.699665820423076,3.110363733456996,38.01647140187895,
161,1782014667.7255096,113.96,2.029119202917819,0.9246545251258755,6.7616602025434815,-2.3940869425445466,5.780223978564593,3.1579893603004145,36.20651396462859,
162,1782014668.7634797,114.98,1.9325043425697501,1.1224272271742395,6.86233878478189,-2.1938421067325042,5.941456885531642,3.2505939668920854,35.32662793155475,
163,1782014669.7777019,115.96,1.8359862466828005,1.3199526495753355,6.9588600899278585,-2.001597157940594,6.105450805437179,3.346071275055402,34.34226545617458,
164,1782014670.2921154,116.48,1.7886912146476703,1.4170612779007188,7.010022487929035,-1.9013705583365867,6.186621866341865,3.3922296742987705,33.32960970654728,aligned_error 3.85m > 0.60m; heading_error 33.3deg > 30.0deg
165,1782014670.81067,116.98,1.7447306001143232,1.515073651314066,7.051591999942769,-1.8076949479461477,6.261275355805621,3.4325058316507358,32.1390672819007,
166,1782014671.318772,117.48,1.7030169995129754,1.614976685480399,7.105874820733224,-1.7140030277464158,6.346099476638898,3.480958759813687,31.073816983183164,
167,1782014671.82169,117.96,1.6656883108567584,1.712431859006183,7.159555562809882,-1.629297391980109,6.430375709784023,3.5299066513444886,30.04999930178496,
168,1782014672.322761,118.48,1.6354521513114193,1.8089284183246361,7.222181510506788,-1.5445867989415425,6.5159503716135925,3.5787522205197657,29.1364700969386,
169,1782014672.8467472,118.96,1.6229134397024083,1.8577806160126515,7.258920674042062,-1.5056573620995355,6.563329382115171,3.607243494800087,28.349198284915726,
